	Description	mean_Catrapid	rank_Catrapid	domain_score	Secretion_nonfused	Secretion_fused	Orignial_rank	final_score	final_rank
CP003496.1_prot_D7S_00588_535	VgrG protein	0.13180618235382535	948.0	0.10980184633358096	False	False	1260.0	0.6360387278928014	967.0
CP003496.1_prot_D7S_00589_536	Rhs element Vgr protein	-0.03955263150654883	1392.0	0.1267901495839315	False	False	876.0	0.4311379756708881	1327.0
CP003496.1_prot_D7S_00590_537	glycoside hydrolase, family 19, putative	0.4858055351436616	179.0	0.1310663464664004	False	False	1867.0	1.0416110741025824	241.0
CP003496.1_prot_D7S_00591_538	VgrG protein	0.09477008274303801	1054.0	0.22269433259489063	False	False	191.0	0.6959577009107327	846.0
CP003496.1_prot_D7S_00593_540	transcriptional regulator	0.2702508141863375	598.0	0.12200946656857128	False	False	1539.0	0.8231588918559276	605.0
CP003496.1_prot_D7S_00594_541	myo-inositol catabolism protein	0.2738904270324236	582.0	0.2023646244110835	False	False	1547.0	0.9115100516974403	434.0
CP003496.1_prot_D7S_00595_542	hypothetical protein	0.1084310559488714	1014.0	0.09046649199911944	False	False	1205.0	0.5837198653124628	1062.0
CP003496.1_prot_D7S_00596_543	putative malonic semialdehyde oxidative decarboxylase	0.07146935480586668	1109.0	0.006870352655755151	False	False	1130.0	0.452647464100033	1298.0
CP003496.1_prot_D7S_00597_544	myo-inosose-2 dehydratase	-0.02059749820815847	1347.0	-0.0649637767001711	False	False	914.0	0.2618728050089743	1622.0
CP003496.1_prot_D7S_00598_545	inositol 2-dehydrogenase	-0.08871719492227266	1498.0	0.1382443498827526	False	False	788.0	0.38961866272633083	1409.0
CP003496.1_prot_D7S_00599_546	mannitol repressor protein	0.2223574013862333	717.0	0.06030065011299173	False	False	1447.0	0.7019798105327818	839.0
CP003496.1_prot_D7S_00600_547	mannitol-1-phosphate 5-dehydrogenase	-0.059807222229676375	1446.0	0.000642925618889808	True	False	836.0	0.2780042449592196	1592.0
CP003496.1_prot_D7S_00601_548	PTS system, mannitol-specific IIC subunit	0.4115052892488743	301.0	0.03428226329466172	False	False	1773.0	0.8838574756884647	491.0
CP003496.1_prot_D7S_00602_549	hemolysin D	-0.5152347361796928	1965.0	0.10793485627330204	False	False	396.0	0.12592586077105317	1836.0
CP003496.1_prot_D7S_00603_550	hemolysin secretion protein HlyB	0.5409858601611361	119.0	-0.16443000417830478	False	False	1913.0	0.776099730954129	693.0
CP003496.1_prot_D7S_00605_552	hemolysin-activating lysine-acyltransferase HlyC	0.1883993351630108	814.0	0.023282968368017985	False	False	1364.0	0.6164863666688676	999.0
CP003496.1_prot_D7S_00606_553	serine hydroxymethyltransferase	0.2693923165570846	601.0	0.1888355285170554	False	False	1544.0	0.8884857034295992	483.0
CP003496.1_prot_D7S_00607_554	serine hydroxymethyltransferase	-0.2238972504763477	1734.0	0.004490966006354026	False	False	596.0	0.13792424936467484	1810.0
CP003496.1_prot_D7S_00608_555	lipoprotein	0.23094545849784112	702.0	0.21516729915874494	True	False	1457.0	0.8643427114525981	524.0
CP003496.1_prot_D7S_00611_558	ribosomal RNA small subunit methyltransferase C	-0.005793360752222061	1306.0	0.2317461801559903	False	False	954.0	0.5790725169875746	1071.0
CP003496.1_prot_D7S_00612_559	DNA polymerase III subunit psi	0.268813345369101	604.0	0.26869418672835826	False	False	1538.0	0.9668451112660894	336.0
CP003496.1_prot_D7S_00614_560	ribosomal-protein-alanine N-acetyltransferase	0.2970391161420037	520.0	0.09997942007201913	False	False	1605.0	0.8401093551045029	570.0
CP003496.1_prot_D7S_00616_562	Putative type II secretory pathway, pseudopilin	0.3185649986732475	476.0	0.06423436909292442	False	False	1641.0	0.8263533096226596	598.0
CP003496.1_prot_D7S_00617_563	hypothetical protein	-0.01343566219843687	1323.0	0.04430259551891856	False	False	932.0	0.38313318022656473	1422.0
CP003496.1_prot_D7S_00618_564	hypothetical protein	-0.18166774754534945	1661.0	0.03861408206179307	False	False	658.0	0.2085291245405537	1706.0
CP003496.1_prot_D7S_00619_565	type II secretory pathway, pseudopilin	0.162208419516015	875.0	0.2030717464209426	False	False	1321.0	0.7657903871006028	710.0
CP003496.1_prot_D7S_00623_566	peptidoglycan-associated lipoprotein	0.19763046056357633	781.0	0.020102637493204283	True	True	230.0	0.6297977899169924	978.0
CP003496.1_prot_D7S_00624_567	Tol-Pal system beta propeller repeat protein TolB	-0.5412368548712073	1972.0	-0.10694293961618148	True	True	387.0	-0.09245018599299308	1990.0
CP003496.1_prot_D7S_00625_568	cell envelope integrity inner membrane protein TolA	-0.22390767378990045	1735.0	0.2666942566433414	False	False	120.0	0.3996277898767247	1391.0
CP003496.1_prot_D7S_00626_569	biopolymer transport protein	0.4287589294897461	274.0	-0.08988445858580177	False	False	1798.0	0.7731840071813147	697.0
CP003496.1_prot_D7S_00627_570	protein TolQ	0.09749308383908875	1046.0	0.08272289521601951	False	False	1180.0	0.5599842645313619	1096.0
CP003496.1_prot_D7S_00628_571	tol-pal system-associated acyl-CoA thioesterase	0.47383888253535844	198.0	0.013988893917051364	False	False	1853.0	0.9150383691794202	426.0
CP003496.1_prot_D7S_00629_572	cytochrome D ubiquinol oxidase subunit II	0.17907275771046824	841.0	0.06699784489201702	False	False	1345.0	0.6467079898195532	949.0
CP003496.1_prot_D7S_00630_573	cytochrome D ubiquinol oxidase subunit 1	0.42825723255223275	275.0	-0.05483340913541426	False	False	1795.0	0.8077353065067647	637.0
CP003496.1_prot_D7S_00631_574	holliday junction DNA helicase B	0.49144967700944925	176.0	0.32854581915300374	True	False	331.0	1.2405897971639983	63.0
CP003496.1_prot_D7S_00632_575	Holliday junction DNA helicase RuvB	0.7209227822975678	17.0	0.09348567383392628	False	False	361.0	1.0849899217099883	189.0
CP003496.1_prot_D7S_00633_576	holliday junction DNA helicase RuvA	-0.013625465530354664	1324.0	0.1360982200198197	False	False	939.0	0.4744290546025283	1262.0
CP003496.1_prot_D7S_00634_577	Holliday junction resolvase	-0.025563172557925475	1361.0	0.43334518204042927	False	True	32.0	0.7531852620004493	736.0
CP003496.1_prot_D7S_00635_578	excinuclease ABC subunit A	0.5002037260475404	170.0	0.2567130030501812	True	True	1874.0	1.171755481810801	102.0
CP003496.1_prot_D7S_00636_579	dATP pyrophosphohydrolase	-0.43273166995339407	1928.0	0.21527291845530597	False	False	97.0	0.25175467757574577	1640.0
CP003496.1_prot_D7S_00637_580	dATP pyrophosphohydrolase	0.1918119955455797	803.0	0.13489060286002624	False	False	1369.0	0.7335912525351886	781.0
CP003496.1_prot_D7S_00638_581	aspartyl-tRNA synthetase	-0.3935478045269096	1893.0	0.18172268210618214	False	False	458.0	0.2356956955994355	1668.0
CP003496.1_prot_D7S_00640_583	ISPsy8, transposase OrfA	0.2721109223861066	591.5	0.3729687143630833	False	False	265.5	1.0773665154625336	204.5
CP003496.1_prot_D7S_00642_584	integrase, catalytic region	-0.03984021484659729	1396.0	0.2549138535775396	False	False	155.0	0.5572626791647459	1106.0
CP003496.1_prot_D7S_00643_585	aspartyl-tRNA synthetase	0.38600467492535145	353.0	0.6381768416304656	False	False	70.0	1.4617650475275172	8.0
CP003496.1_prot_D7S_00644_586	ribonuclease T	0.3741215757802998	365.0	0.04949181772459989	False	False	1722.0	0.867083022122401	519.0
CP003496.1_prot_D7S_00645_587	methyltransferase, putative	0.025049847138289498	1211.0	0.03537222390766966	False	False	1044.0	0.4301748226083193	1329.0
CP003496.1_prot_D7S_00647_589	glycerol-3-phosphate transporter	-0.3946632069744361	1894.0	-0.09812975243746092	False	False	456.0	-0.04465648906914507	1975.0
CP003496.1_prot_D7S_00649_590	outer membrane protein 64	-0.030961511198191644	1374.0	0.11507360817526835	True	True	900.0	0.4284169365111004	1333.0
CP003496.1_prot_D7S_00650_591	lactoylglutathione lyase	0.2254429448579826	712.0	-0.04859501185626297	False	False	1448.0	0.5955828991882148	1035.0
CP003496.1_prot_D7S_00651_592	ribonuclease T	-0.0986808194121487	1531.0	0.6331070198279929	False	True	24.0	0.8679895785486326	515.0
CP003496.1_prot_D7S_00652_593	hypothetical protein	0.008833585852046038	1261.0	0.04494945998214066	False	False	991.0	0.41476455243591376	1361.0
CP003496.1_prot_D7S_00653_594	Na+/H+ antiporter NhaC	-0.22350321462355335	1733.0	0.07743242491691535	False	False	591.0	0.21136545840017373	1702.0
CP003496.1_prot_D7S_00654_595	primosomal replication protein N	0.10332366442750698	1027.0	0.4586436811939615	False	False	194.0	0.9454003028831168	368.0
CP003496.1_prot_D7S_00655_596	lipoyl synthase	0.03620740781585097	1197.0	0.41698423882479096	False	False	33.0	0.818783339274566	618.0
CP003496.1_prot_D7S_00658_599	hypothetical protein	-0.2855118925592869	1811.0	0.014447465949777081	False	False	530.0	0.10939998968790801	1859.0
CP003496.1_prot_D7S_00659_600	heptaprenyl diphosphate synthase component II	0.18814863584977276	817.0	-0.20197991730722287	False	False	1366.0	0.3897242306188141	1408.0
CP003496.1_prot_D7S_00660_601	50S ribosomal protein L21	0.21732721957475779	728.0	0.20984103922369374	False	False	1435.0	0.846022948269171	555.0
CP003496.1_prot_D7S_00661_602	50S ribosomal protein L27	0.2736152071169636	583.0	0.22938761672494296	False	False	258.0	0.9380332938863623	388.0
CP003496.1_prot_D7S_00662_603	GTPase ObgE	0.3794104105226282	359.0	-0.08553458827986735	False	False	1729.0	0.7350551168675589	778.0
CP003496.1_prot_D7S_00663_604	50S ribosomal protein L27	0.31024180528821993	488.0	-0.1389746009613533	False	False	1628.0	0.6171473380691315	998.0
CP003496.1_prot_D7S_00664_605	GTPase ObgE	-0.1452881396384772	1603.0	0.3420527276259452	False	False	132.0	0.5409532773510826	1145.0
CP003496.1_prot_D7S_00666_606	SsrA-binding protein	-0.048344357254339415	1418.0	0.07920260663126547	False	False	859.0	0.3705569294698462	1442.0
CP003496.1_prot_D7S_00668_608	oligopeptide ABC transporter, periplasmic oligopeptide-binding protein	0.06542601887959357	1127.0	0.15516215237782177	True	True	1114.0	0.5919437615732241	1042.0
CP003496.1_prot_D7S_00671_609	oligopeptide transport system permease protein OppB	0.226106121652307	710.0	0.034560849857518595	False	False	1451.0	0.6797382611518714	876.0
CP003496.1_prot_D7S_00672_610	oligopeptide transport system permease protein OppC	0.36452772773626324	387.0	0.0660188732310596	False	False	1708.0	0.872615574880235	507.0
CP003496.1_prot_D7S_00673_611	oligopeptide transport ATP-binding protein OppD	0.1451791894501134	923.0	0.06871064369731006	False	False	1278.0	0.6074412783799688	1015.0
CP003496.1_prot_D7S_00674_612	oligopeptide transport ATP-binding protein OppF	0.00536831475884362	1274.0	0.13735915338945826	False	False	989.0	0.5006774942190435	1214.0
CP003496.1_prot_D7S_00675_613	TorCAD operon transcriptional regulatory protein TorR	-0.09409108548982753	1517.0	0.817564510238247	False	True	26.0	1.059443570708012	219.0
CP003496.1_prot_D7S_00677_615	50S ribosomal protein L31 type B	0.39696397468160444	327.0	0.06286560037360768	False	False	1751.0	0.899447309519035	465.0
CP003496.1_prot_D7S_00678_616	decarboxylase	0.10236324341639215	1031.0	0.18031614831017362	False	False	1185.0	0.665073769499579	905.0
CP003496.1_prot_D7S_00679_617	thiol:disulfide interchange protein DsbD	0.4770611691942345	190.0	-0.06736099694759949	True	True	1860.0	0.8376864793142696	573.0
CP003496.1_prot_D7S_00680_618	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	0.38675131780495164	352.0	0.02009083109081772	False	False	1732.0	0.8441787871128068	558.0
CP003496.1_prot_D7S_00683_620	hypothetical protein	0.39553633983945646	330.0	0.22168142629419704	False	False	1745.0	1.0567638850648118	221.0
CP003496.1_prot_D7S_00684_621	ribosomal large subunit pseudouridine synthase C	0.098487097871247	1043.0	0.06331786675849913	False	False	1183.0	0.5420784864486541	1143.0
CP003496.1_prot_D7S_00685_622	thioredoxin	0.516640007362144	154.0	0.007044894396642241	True	True	1889.0	0.9300833751562624	404.0
CP003496.1_prot_D7S_00686_623	cysteinyl-tRNA synthetase	0.10905123183627817	1013.0	0.06571746044795385	False	False	1211.0	0.5594705838862347	1099.0
CP003496.1_prot_D7S_00687_624	cystathionine beta-lyase	-0.23910264720785324	1757.0	-0.09094636052309767	False	False	569.0	0.03099266996165996	1939.0
CP003496.1_prot_D7S_00690_625	conserved putative exported protein	0.17319650877618262	854.0	0.0818937437184773	False	False	1338.0	0.6551071370218255	927.0
CP003496.1_prot_D7S_00692_627	integrase catalytic region	0.17732318984681553	844.0	0.2256264094095509	False	False	1343.0	0.8038373039622746	644.0
CP003496.1_prot_D7S_00694_628	hypothetical protein	-0.4045727057931119	1904.0	-0.11341500231400392	False	False	447.0	-0.06493924019506339	1981.0
CP003496.1_prot_D7S_00696_630	FHA domain protein	-0.4291735514208666	1926.0	0.28041390495755236	False	False	428.5	0.3178951643278672	1535.0
CP003496.1_prot_D7S_00698_632	integrase catalytic region	0.16065182066563038	881.5	0.25300066273561034	False	False	1314.5	0.8124709276031765	627.5
CP003496.1_prot_D7S_00700_634	hypothetical protein	0.039515797930041015	1190.0	0.09960984014235857	False	False	1054.0	0.5049071914666964	1208.0
CP003496.1_prot_D7S_00701_635	inositol-1-monophosphatase	0.006457438363891075	1268.0	-0.020744241987015726	False	False	994.0	0.34557259959219466	1490.0
CP003496.1_prot_D7S_00702_636	RNA methyltransferase, TrmH family, group 1	-0.24338150810045497	1761.0	0.16428304950779557	False	False	568.0	0.28422307949280307	1581.0
CP003496.1_prot_D7S_00703_637	iron-sulfur cluster assembly transcription factor IscR	0.4985679656038386	171.0	0.11089846941634496	False	False	1873.0	1.025441198052027	262.0
CP003496.1_prot_D7S_00704_638	cysteine desulfurase IscS	-0.07258093889620705	1467.0	0.08535853673609084	False	False	818.0	0.3522251034527325	1476.0
CP003496.1_prot_D7S_00705_639	FeS cluster assembly scaffold IscU	0.07698002597612301	1096.0	-0.00760255825845413	False	False	1134.0	0.44467130481001166	1308.0
CP003496.1_prot_D7S_00706_640	iron-sulfur cluster assembly protein IscA	0.6327914511486575	57.0	0.11206101000860658	False	False	1961.0	1.0835752528871674	191.0
CP003496.1_prot_D7S_00707_641	Fe-S protein assembly co-chaperone HscB	0.40938749106526867	306.0	0.14918815316249767	False	False	1775.0	0.9962646149316131	301.0
CP003496.1_prot_D7S_00708_642	Fe-S protein assembly chaperone HscA	0.23045354228772602	703.0	0.13473190655232628	False	False	1459.0	0.7834075687212418	677.0
CP003496.1_prot_D7S_00709_643	2Fe-2S type ferredoxin	0.06531969764098955	1128.0	0.03580881302989598	False	True	1101.0	0.47209067210036076	1268.0
CP003496.1_prot_D7S_00710_644	FeS assembly protein IscX	0.3007232386344284	513.0	0.14656419658956807	False	False	277.0	0.8901923824966146	479.0
CP003496.1_prot_D7S_00711_645	methionyl-tRNA synthetase	-0.2018130190309074	1692.0	1.041312454991678	False	False	14.0	1.1957352435973752	87.0
CP003496.1_prot_D7S_00712_646	Mrp ATPase family protein	0.2882356587554879	546.0	0.18155150581276555	False	True	1587.0	0.9086879375968735	439.0
CP003496.1_prot_D7S_00715_648	hypothetical protein	0.2602573906516313	620.0	-0.036775961321253284	False	True	1525.0	0.6533789612174774	929.0
CP003496.1_prot_D7S_00718_649	Sel1 domain protein repeat-containing protein	-0.14366888050889723	1601.0	0.09869341454426259	False	False	706.0	0.29859346451927504	1559.0
CP003496.1_prot_D7S_00719_650	Sel1 domain protein repeat-containing protein	0.17357540744672634	853.0	0.14893426635423657	False	False	217.0	0.7226474097825224	797.0
CP003496.1_prot_D7S_00720_651	hypothetical protein	0.43815605911823186	252.0	0.09515085833783869	True	False	1812.0	0.9692138268535808	333.0
CP003496.1_prot_D7S_00721_652	tRNA-specific adenosine deaminase	0.29367970795358755	530.0	0.13655759116229693	False	False	1597.0	0.8716900249454054	511.0
CP003496.1_prot_D7S_00722_653	thymidylate synthase	0.07148162191832239	1108.0	0.1418418727452117	False	False	1119.0	0.5881187343144271	1053.0
CP003496.1_prot_D7S_00723_654	prolipoprotein diacylglyceryl transferase	-0.21526189450965239	1714.0	-0.0062083989020166475	False	False	608.0	0.1372198869550548	1813.0
CP003496.1_prot_D7S_00724_655	thymidylate synthase	-0.11558067660105116	1563.0	-0.25655922210465604	False	False	737.0	-0.03766866738201735	1972.0
CP003496.1_prot_D7S_00725_656	dinucleoside polyphosphate hydrolase	-0.0474056027307265	1412.0	0.24956570163086278	False	False	862.0	0.5439185252190687	1139.0
CP003496.1_prot_D7S_00726_657	D-ribose pyranase	0.3506951450216931	415.0	0.0061329203917729475	False	False	1690.0	0.7987366185426975	651.0
CP003496.1_prot_D7S_00727_658	D-ribose transporter ATP binding protein	-0.05434262364856333	1435.0	0.08351897666942071	False	True	847.0	0.36637754738406336	1455.0
CP003496.1_prot_D7S_00728_659	ribose ABC transporter permease protein	0.138902398134999	934.0	0.10348921789837501	False	False	1272.0	0.6367226012067209	966.0
CP003496.1_prot_D7S_00729_660	D-ribose transporter subunit RbsB	0.06555076189387807	1126.0	0.392030313432827	True	True	185.0	0.8293116727531669	592.0
CP003496.1_prot_D7S_00730_661	ribokinase	0.16517326199409296	867.0	-0.02915825427666626	False	True	1325.0	0.5375583874024942	1149.0
CP003496.1_prot_D7S_00731_662	cold-shock DNA-binding domain protein	0.04316023537844741	1181.0	0.27801113437163927	False	False	177.0	0.6878062368204149	860.0
CP003496.1_prot_D7S_00736_663	glycosylltransferase	-0.47492641304382416	1951.0	0.1569924253278221	False	False	408.0	0.18197993157469866	1748.0
CP003496.1_prot_D7S_00737_664	argininosuccinate lyase	-0.15856900270271218	1622.0	-0.25381570981973656	False	False	693.0	-0.06441041246841223	1980.0
CP003496.1_prot_D7S_00738_665	glutamate dehydrogenase	-0.3694561674295494	1881.0	0.005113471179634175	False	False	468.0	0.06508348617213792	1906.0
CP003496.1_prot_D7S_00739_666	catalase	-0.0068168500540383035	1310.0	0.32160029955353975	True	True	168.0	0.6669276358853738	901.0
CP003496.1_prot_D7S_00740_667	putative FHA domain protein	-0.28078428875935024	1806.0	0.015477096655007575	False	False	533.0	0.11292837101782616	1855.0
CP003496.1_prot_D7S_00741_668	hypothetical protein	-0.1707611789126663	1643.0	-0.04634020934204393	False	False	671.0	0.13257033538559226	1824.0
CP003496.1_prot_D7S_00742_669	WD-40 repeat containing protein, putative	0.09370071629945471	1055.0	-0.09806930946427199	False	False	1164.0	0.37469430872663256	1436.0
CP003496.1_prot_D7S_00744_671	putative long-chain-fatty-acid--CoA ligase-like protein	0.24872976408271424	654.0	0.06256394692546147	False	False	1499.0	0.7357273652163161	776.0
CP003496.1_prot_D7S_00748_673	anaerobic ribonucleoside-triphosphate reductase	0.6108037063805104	69.0	0.3241116719049262	False	False	88.0	1.2896289132842367	40.0
CP003496.1_prot_D7S_00749_674	anaerobic ribonucleotide reductase-activating protein	0.29651360306141505	521.0	0.040071827614397426	False	False	1602.0	0.7797020125219436	685.0
CP003496.1_prot_D7S_00750_675	putative deoxyribonuclease YjjV	0.06722626202996035	1123.0	0.16516634216283776	False	False	186.0	0.6039469518579902	1025.0
CP003496.1_prot_D7S_00751_676	plasmid stabilization system protein	0.636672892318502	53.0	0.13857083198465248	False	False	1965.0	1.1120840753629633	158.0
CP003496.1_prot_D7S_00752_677	hypothetical protein	0.24838402102593357	656.0	0.0852188123702021	False	False	1503.0	0.7573827304111816	728.0
CP003496.1_prot_D7S_00753_678	peptidyl-prolyl cis-trans isomerase B	0.2028861690240844	770.0	0.0007509210814687422	False	False	233.0	0.6159433248795697	1000.0
CP003496.1_prot_D7S_00754_679	cysteinyl-tRNA synthetase	-0.49059709053993533	1960.0	0.2380567111877572	False	False	398.0	0.25854646631019595	1626.0
CP003496.1_prot_D7S_00755_680	hypothetical protein	0.01184614797462449	1255.0	0.13920514652580612	False	False	1001.0	0.5120187397292044	1197.0
CP003496.1_prot_D7S_00759_683	putative FHA domain protein	-0.08588794159473004	1491.0	-0.2256293164077674	False	False	800.0	0.029243247310373532	1940.0
CP003496.1_prot_D7S_00764_684	protoporphyrinogen oxidase	0.13273632718543688	944.0	-0.12232711347338451	False	False	1262.0	0.405908768585586	1379.0
CP003496.1_prot_D7S_00765_685	TrkG protein	0.09798011859168183	1044.0	0.07440879916108269	False	False	1177.0	0.5526696687263001	1115.0
CP003496.1_prot_D7S_00766_686	IMPACT family protein	0.12572984117278577	968.0	0.16810438450703666	False	False	1247.0	0.6843462635675065	866.0
CP003496.1_prot_D7S_00768_688	IMPACT family protein	0.035507937408034436	1200.0	0.03019381700676388	False	False	1051.0	0.43049366708172637	1328.0
CP003496.1_prot_D7S_00770_690	sulfurtransferase TusA	0.10770843300139459	1017.0	0.15239780317749516	False	False	1203.0	0.6441519261160259	954.0
CP003496.1_prot_D7S_00771_691	putative cytoplasmic protein	0.5263457518480265	139.0	0.18793790327441656	False	False	338.0	1.1184726359080996	151.0
CP003496.1_prot_D7S_00773_692	nicotinamide-nucleotide adenylyltransferase	-0.2608086977723778	1783.0	0.41761869948297536	False	False	115.0	0.5265642267193572	1171.0
CP003496.1_prot_D7S_00774_693	murein transglycosyllase C	-0.266039323604339	1788.0	0.03070320496579869	False	False	546.0	0.13714998157749284	1814.0
CP003496.1_prot_D7S_00776_695	phosphoglycerate kinase	0.0311934798438236	1202.0	-0.044814342455228084	False	False	1049.0	0.35448600736985936	1473.0
CP003496.1_prot_D7S_00777_696	ribosomal protein L17	0.40757755797725914	309.0	0.15021181692080765	False	False	309.0	0.9957890283151105	302.0
CP003496.1_prot_D7S_00778_697	DNA-directed RNA polymerase, alpha subunit	0.1046425857733305	1024.0	0.07153602582339959	False	False	1204.0	0.5597918978873676	1098.0
CP003496.1_prot_D7S_00779_698	ribosomal protein S4	-0.04832066433549866	1417.0	0.12822648265549458	False	False	858.0	0.4200805556190128	1350.0
CP003496.1_prot_D7S_00780_699	30S ribosomal protein S11	0.2545063325980114	636.0	0.2055465666204654	False	False	249.0	0.8877054871601955	487.0
CP003496.1_prot_D7S_00781_700	ribosomal protein S13p/S18e	0.5288208591525986	137.0	0.1930170515851964	False	False	1901.0	1.1245512844687546	146.0
CP003496.1_prot_D7S_00783_702	preprotein translocase, SecY subunit	-0.6273629216063888	1989.0	0.10067174732916948	False	False	373.0	0.10666874882841985	1868.0
CP003496.1_prot_D7S_00784_703	ribosomal protein L15	0.2251366659130934	713.0	0.25781904364544905	False	False	240.0	0.9014972045649893	459.0
CP003496.1_prot_D7S_00785_704	ribosomal protein S5	0.19057660155853243	808.0	0.21619497514533287	False	False	227.0	0.8123968741958076	629.0
CP003496.1_prot_D7S_00786_705	ribosomal protein L18	0.5141813130065183	157.0	0.2685852360552028	False	False	83.0	1.1901244664400104	91.0
CP003496.1_prot_D7S_00787_706	50S ribosomal protein L6	0.345808351142948	423.0	0.2144237790953472	False	False	1683.0	1.0030294762467715	293.0
CP003496.1_prot_D7S_00788_707	ribosomal protein S8	0.4155939423370243	292.0	0.07230085594137316	True	False	1780.0	0.9263738194596141	407.0
CP003496.1_prot_D7S_00789_708	30S ribosomal protein S14	0.5061825656413467	167.0	0.3615002856594666	False	False	333.0	1.278042014794899	46.0
CP003496.1_prot_D7S_00790_709	50S ribosomal protein L5	0.20692209113828286	759.0	0.23781974605233838	False	False	1410.5	0.8585094012247522	537.0
CP003496.1_prot_D7S_00791_710	50S ribosomal protein L24	0.3000755964803686	515.0	0.3377834440709308	False	False	1607.0	1.0804121297281022	195.0
CP003496.1_prot_D7S_00792_711	50S ribosomal protein L14	0.41694352680681174	290.0	0.21786895966912345	False	False	1783.0	1.0729414234372394	209.0
CP003496.1_prot_D7S_00793_712	integrase, catalytic region	0.4815237827920725	183.0	0.27253723530846524	False	False	1865.0	1.181082962444897	97.0
CP003496.1_prot_D7S_00794_713	delta-aminolevulinic acid dehydratase	0.34549701618820344	426.0	-0.04991438533721945	False	False	1680.0	0.7371920614393922	772.0
CP003496.1_prot_D7S_00795_714	twin arginine-targeting protein translocase TatC	-0.21593630531592925	1718.0	0.002892570409120201	False	False	609.0	0.14432185576644152	1803.0
CP003496.1_prot_D7S_00796_715	sec-independent translocase	0.03608441987666684	1199.0	0.2057373480072941	False	False	176.0	0.6065369482071942	1020.0
CP003496.1_prot_D7S_00797_716	twin arginine translocase protein A	0.3637121063075605	390.0	0.12017507488997804	False	False	295.0	0.9252725261643409	411.0
CP003496.1_prot_D7S_00799_718	WD-40 repeat containing protein, putative	0.2954448814499131	524.5	0.19668683205659374	False	False	273.5	0.9345678915268586	396.5
CP003496.1_prot_D7S_00800_719	WD-40 repeat containing protein, putative	0.2095784104014604	750.5	0.1604322997757487	False	False	1416.5	0.7853698310101315	671.5
CP003496.1_prot_D7S_00801_720	hypothetical protein	0.0019241812870646512	1281.0	0.22219956890006184	False	False	976.0	0.5820196588550843	1066.0
CP003496.1_prot_D7S_00802_721	FHA domain protein	-0.2292238591007783	1743.0	-0.08539417550175972	False	False	587.0	0.04354135673212335	1926.0
CP003496.1_prot_D7S_00803_722	hypothetical protein	0.2691511550024426	602.0	0.11024369405407256	False	False	1543.0	0.8093941188416788	633.0
CP003496.1_prot_D7S_00804_723	chaperonin HslO	-0.32343879756165245	1844.0	-0.016865317560517123	False	False	501.0	0.06159545205467529	1910.0
CP003496.1_prot_D7S_00805_724	heat shock protein 15	0.303542250889529	505.0	0.2094055550436365	False	False	278.0	0.9570317419501833	349.0
CP003496.1_prot_D7S_00806_725	HAD-superfamily hydrolase, subfamily IA, variant 3	0.18397507160364468	826.0	0.16124822311451964	False	False	1357.0	0.7484546199161188	745.0
CP003496.1_prot_D7S_00807_726	ADP compounds hydrolase NudE	0.267693995151321	605.0	0.24646134142863282	False	False	1542.0	0.9441125158414264	372.0
CP003496.1_prot_D7S_00808_727	histidine kinase	-0.21942053506707088	1725.0	0.11648981273920292	False	False	121.0	0.25442084722196157	1636.0
CP003496.1_prot_D7S_00809_728	inner membrane protein YkgB	0.19476683673673711	790.0	-0.008283190522174244	False	False	1385.0	0.5969142107771761	1033.0
CP003496.1_prot_D7S_00810_729	oligopeptide transporter, OPT family	0.29338911946840573	532.0	0.15656906152902106	False	False	1596.0	0.8907019950622544	477.0
CP003496.1_prot_D7S_00811_730	hypothetical protein	0.4742775856814908	195.0	0.034503291528755954	False	False	1854.0	0.9370520171659373	391.0
CP003496.1_prot_D7S_00812_731	3',5'-bisphosphate nucleotidase	0.0681633551180931	1121.0	0.11087831012178205	False	False	1115.0	0.5506584200668095	1120.0
CP003496.1_prot_D7S_00813_732	glucose-6-phosphate 1-dehydrogenase	0.5696196304942603	95.0	0.06795495527251132	True	True	1931.0	1.0204786934034458	269.0
CP003496.1_prot_D7S_00814_733	diadenosine tetraphosphatase	-0.17410513529815422	1648.0	-0.13990646649727873	False	False	668.0	0.036505327605669796	1931.0
CP003496.1_prot_D7S_00815_734	virulence-associated protein D	0.2185121554427822	725.0	0.18764815400633095	False	False	1437.0	0.8253293134266207	602.0
CP003496.1_prot_D7S_00819_736	magnesium and cobalt transport protein CorA	0.22030276577994437	722.0	-0.009549292750855112	False	False	1442.0	0.6296311170442473	980.0
CP003496.1_prot_D7S_00820_737	integral membrane protein	0.22866082241965233	705.0	0.12181554036380769	False	False	1454.0	0.7694917022828481	705.0
CP003496.1_prot_D7S_00821_738	hypothetical protein	0.5126806019922652	158.0	0.2097347987965632	False	False	1884.0	1.1307742790564332	134.0
CP003496.1_prot_D7S_00822_739	NADPH-flavin oxidoreductase	-0.24115991984959642	1758.0	-0.025572746395432028	False	False	570.0	0.09586653396438806	1878.0
CP003496.1_prot_D7S_00824_740	excinuclease ABC subunit B	0.28691827834804107	552.0	0.21697630844936022	False	False	1585.0	0.941114239483843	378.0
CP003496.1_prot_D7S_00826_742	hypothetical protein	0.27829401373690943	574.0	-0.030209634444306015	False	False	1559.0	0.6829337938415511	868.0
