	Description	mean_Catrapid	rank_Catrapid	domain_score	Secretion_nonfused	Secretion_fused	Orignial_rank	final_score	final_rank
CP003496.1_prot_D7S_00503_457	putative transporter	-0.27206154442756203	1798.0	-0.02533772394220618	False	False	541.0	0.07611155142011267	1895.0
CP003496.1_prot_D7S_00504_458	mobilization protein A	-0.05228700761882798	1432.0	0.21490583213103476	False	False	150.0	0.49926365322049004	1211.0
CP003496.1_prot_D7S_00505_459	3-phosphoshikimate 1-carboxyvinyltransferase	-0.6217014294912727	1988.0	-0.057186816353361244	False	False	374.0	-0.05069006472917334	1984.0
CP003496.1_prot_D7S_00506_460	ribonuclease HI	0.05540638308650151	1151.0	0.20343911194242725	False	False	36.0	0.6282267181393288	963.0
CP003496.1_prot_D7S_00507_461	DNA polymerase III, epsilon subunit	-0.3354996618257521	1856.0	0.3580583355213852	False	False	8.0	0.43052210363732724	1338.0
CP003496.1_prot_D7S_00510_462	stability protein StbD	0.5260481667578314	139.0	0.24052976216269212	False	False	337.0	1.1710644947963753	108.0
CP003496.1_prot_D7S_00511_463	putative relE protein	0.5291930863068702	136.0	0.22005788875843216	False	False	1898.0	1.152091871766928	123.0
CP003496.1_prot_D7S_00512_464	cupin 2, conserved barrel domain-containing protein	0.38999028711755235	349.0	0.08025601763399876	False	False	1738.0	0.9058432240308003	451.0
CP003496.1_prot_D7S_00513_465	ribosomal protein L11 methyltransferase	0.08611596396724294	1077.0	0.11011567711370615	False	False	1153.0	0.571884792555985	1071.0
CP003496.1_prot_D7S_00515_467	peptidase U32	-0.40520597397760283	1905.0	-0.009747070545711403	False	False	446.0	0.038228941448291594	1933.0
CP003496.1_prot_D7S_00518_470	transcriptional regulator-like protein	0.19523582269034545	787.0	0.19719837529485723	False	False	231.0	0.8038950269690202	623.0
CP003496.1_prot_D7S_00519_471	ATPase involved in DNA repair	0.5719256435558948	93.0	-0.0031149866115268037	False	False	1933.0	0.9504082517692828	373.0
CP003496.1_prot_D7S_00520_472	methyl-accepting chemotaxis protein	0.1936363497956457	797.0	0.07190703451845395	False	False	1377.0	0.6736061849432415	877.0
CP003496.1_prot_D7S_00521_473	ATPase involved in DNA repair, putative transmembrane protein	0.6165611395607334	67.0	0.4422505906614723	False	False	352.0	1.4087673322906578	11.0
CP003496.1_prot_D7S_00522_474	Filamentation induced by cAMP protein Fic	-0.3512421228919999	1870.0	0.186352527245206	False	False	476.0	0.2518197936120226	1659.0
CP003496.1_prot_D7S_00524_475	hypothetical protein	0.044275218719785	1178.0	0.09941711311821003	False	False	1072.0	0.5107114659417983	1191.0
CP003496.1_prot_D7S_00525_476	cell division protein FtsZ	0.11918421994794004	987.0	-0.03787903814620733	False	False	1231.0	0.4688675885404494	1276.0
CP003496.1_prot_D7S_00526_477	S-adenosylmethionine:tRNA ribosyltransferase-isomerase	0.044857245802988804	1177.0	0.05733895679805527	False	False	1067.0	0.46913305974658104	1275.0
CP003496.1_prot_D7S_00527_478	aminotransferase, class I and II	0.21628510567588527	733.0	0.19499837640809117	True	True	1433.0	0.8286815348288807	577.0
CP003496.1_prot_D7S_00529_480	queuine tRNA-ribosyltransferase	-0.46795340327878365	1948.0	0.07759966050209632	False	False	410.0	0.10408641712378548	1858.0
CP003496.1_prot_D7S_00530_481	preprotein translocase subunit YajC	0.5107061377966605	161.0	0.2777744577203999	False	True	1879.0	1.1973146876054575	86.0
CP003496.1_prot_D7S_00531_482	protein-export membrane protein SecD	0.15400359683925413	899.0	-0.020811176123106005	False	False	1297.0	0.5299134615580534	1158.0
CP003496.1_prot_D7S_00532_483	protein-export membrane protein SecF	0.24278112648960434	668.0	0.021578959262322665	False	False	1493.0	0.6877458758040518	853.0
CP003496.1_prot_D7S_00536_487	monosaccharide-transporting ATPase	0.27732907576427335	575.0	-0.07258005747932753	False	False	1557.0	0.6400636206815921	941.0
CP003496.1_prot_D7S_00537_488	sugar ABC transporter, ATP-binding protein	0.08035294235525227	1090.0	0.023885947589335634	False	False	1144.0	0.4791583114074266	1257.0
CP003496.1_prot_D7S_00538_489	ABC transporter, periplasmic sugar-binding protein	0.19483963138592114	791.0	0.06388323852123969	False	True	229.0	0.6685808896956524	887.0
CP003496.1_prot_D7S_00539_490	ABC transporter, periplasmic sugar-binding protein	0.40528425004606855	314.0	0.16108779410060645	True	True	308.0	1.0041662548702217	299.0
CP003496.1_prot_D7S_00540_491	oxidoreductase domain-containing protein	-0.09051238344535652	1506.0	0.14023407285061984	False	True	779.0	0.3876103846946978	1421.0
CP003496.1_prot_D7S_00541_492	methylmalonate-semialdehyde dehydrogenase	0.07517642371798769	1098.0	0.03361462212008017	False	False	1139.0	0.48488898493867083	1243.0
CP003496.1_prot_D7S_00543_494	CRISPR-associated Csy1 family protein	-0.4197795633800126	1920.0	0.2884601874212482	True	False	434.0	0.3289399475411882	1530.0
CP003496.1_prot_D7S_00544_495	CRISPR-associated Csy2 family protein	-0.17201578363332917	1646.0	0.20777505153227493	True	True	672.0	0.38518634588509854	1430.0
CP003496.1_prot_D7S_00545_496	CRISPR-associated protein	0.35313887718966025	407.0	0.22870730852730475	True	True	1693.0	1.0253090076777296	267.0
CP003496.1_prot_D7S_00546_497	Csy4 family CRISPR-associated protein	0.35999717646375967	394.0	0.23427463266338117	False	False	1702.0	1.037373083437994	252.0
CP003496.1_prot_D7S_00548_499	CRISPR-associated Cas1 family protein	-0.01611481953719897	1340.0	0.0907555026798787	False	False	931.0	0.42109033526358686	1358.0
CP003496.1_prot_D7S_00549_500	queuosine biosynthesis protein QueD	0.5086785808197649	164.0	-0.027684721152508883	False	False	1878.0	0.890356258357736	480.0
CP003496.1_prot_D7S_00550_501	NrdG protein	0.2839648234377133	559.0	0.03646608570354351	False	False	1574.0	0.7571057658634636	702.0
CP003496.1_prot_D7S_00551_502	NIF3-like protein	0.140183195704179	932.0	0.05323604142098206	False	False	1268.0	0.5874689249792029	1040.0
CP003496.1_prot_D7S_00552_503	short-chain dehydrogenase/reductase SDR	-0.03835828663423497	1391.0	0.05057259168405186	True	False	878.0	0.35542016789594594	1489.0
CP003496.1_prot_D7S_00553_504	exoribonuclease II	0.16891021427259767	862.0	0.6206399637065945	False	False	53.0	1.1898553560104426	95.0
CP003496.1_prot_D7S_00554_505	DNA protection during starvation protein	0.4674934624267856	209.0	0.09348964714994526	False	False	1851.0	0.9890418710380012	320.0
CP003496.1_prot_D7S_00557_506	multidrug resistance protein A	0.20898596461298194	753.0	-0.09821449164552543	False	False	1410.5	0.5254736642765135	1165.0
CP003496.1_prot_D7S_00558_507	multidrug resistance protein B	0.1327802394482136	946.0	-0.09882250219415582	False	False	1266.0	0.42841387961493965	1344.0
CP003496.1_prot_D7S_00559_508	HTH-type transcriptional regulator HipB	0.6715129798646825	33.0	0.4018907654066186	False	False	92.0	1.38539901128368	15.0
CP003496.1_prot_D7S_00560_509	hypothetical protein	0.20418400523782507	767.0	0.2384400153972618	False	False	1403.0	0.8551316695701753	538.0
CP003496.1_prot_D7S_00562_510	protein HipA	0.5117393729465021	159.0	0.08663626128744374	False	False	1880.0	1.0071759914223763	294.0
CP003496.1_prot_D7S_00563_511	hypothetical protein	0.18956026661516823	812.0	-0.09183376982671602	False	False	1373.0	0.5023691287240086	1208.0
CP003496.1_prot_D7S_00565_513	valyl-tRNA synthetase	0.3333916989068845	446.0	0.34109509594477494	False	False	66.0	1.118206540222636	153.0
CP003496.1_prot_D7S_00566_514	DNA polymerase III subunit chi	0.37314350901375315	368.0	0.2060701154750302	False	False	1725.0	1.0221620694980187	275.0
CP003496.1_prot_D7S_00567_515	fumarate hydratase, class II	0.04768144508744663	1172.0	0.09787300141047392	True	False	1076.0	0.5121658549836873	1189.0
CP003496.1_prot_D7S_00568_516	dihydroorotate dehydrogenase 2	0.2453490230097646	662.0	0.08532588183430997	True	False	1496.0	0.7544912991256644	705.0
CP003496.1_prot_D7S_00570_518	ribosomal protein S6 modification protein	0.09598860447194828	1052.0	-0.07952996065126464	False	False	1175.0	0.3947329079144525	1406.0
CP003496.1_prot_D7S_00571_519	nitroreductase A	-0.34125678442731877	1862.0	0.006299192742946281	False	False	481.0	0.07576446010926312	1896.0
CP003496.1_prot_D7S_00572_520	glutaredoxin, GrxA family	0.4697792387041515	204.0	-0.11571591674808113	False	False	1847.0	0.7823350577646625	661.0
CP003496.1_prot_D7S_00573_521	LacZ protein	0.19782107362013762	781.0	0.17350955391365905	False	False	1391.0	0.7832047063374472	657.0
CP003496.1_prot_D7S_00574_522	tyrosine-specific transport protein 1	0.05880464920082834	1146.0	0.018076035786203825	False	False	1093.0	0.44536239260779303	1318.0
CP003496.1_prot_D7S_00575_523	hypothetical protein	-0.003975740600834703	1298.0	0.14261674536373437	False	False	947.0	0.49394108319481883	1225.0
CP003496.1_prot_D7S_00576_524	hypothetical protein	0.41973679324466884	283.0	-0.015162974583755933	False	False	1791.0	0.8434077400589227	553.0
CP003496.1_prot_D7S_00579_526	FHA domain protein	-0.14176658405580508	1600.0	0.25386834322155466	False	False	710.0	0.45426814332150467	1302.0
CP003496.1_prot_D7S_00580_527	L-ribulose-5-phosphate 4-epimerase	-0.1638712475331807	1632.0	0.16825331572106517	False	False	683.0	0.3526611118230142	1494.0
CP003496.1_prot_D7S_00581_528	hexulose-6-phosphate isomerase, putative	0.1002665013982653	1038.0	0.09669210387157814	False	False	1188.0	0.5779514741864207	1052.0
CP003496.1_prot_D7S_00582_529	HTH-type transcriptional regulator UlaR	0.018477251212683947	1228.0	0.16855946289173557	False	True	1033.0	0.5548663094684472	1110.0
CP003496.1_prot_D7S_00583_530	putative L-ascorbate 6-phosphate lactonase	0.024195824911279203	1212.0	-0.04679724540425783	False	False	1037.0	0.3475056031714543	1504.0
CP003496.1_prot_D7S_00584_531	ascorbate-specific PTS system enzyme IIC	0.43740020920894873	254.0	0.20442771627101178	False	False	1811.0	1.0774911845368789	197.0
CP003496.1_prot_D7S_00585_532	ascorbate-specific phosphotransferase enzyme iia component	0.2319237657185702	699.0	0.16377126385928986	False	False	1465.0	0.8144459265279556	599.0
CP003496.1_prot_D7S_00586_533	orotidine 5'-phosphate decarboxylase / humps family, putative	-0.10087863107229893	1535.0	0.1327751354533006	False	False	759.0	0.3656586936741901	1464.0
CP003496.1_prot_D7S_00587_534	hypothetical protein	0.013759884634841558	1247.0	0.08318567981708178	True	False	1009.0	0.45999727401998036	1295.0
CP003496.1_prot_D7S_00588_535	VgrG protein	0.13225834502744607	947.0	0.10405890579069703	False	False	1260.0	0.630795537474855	960.0
CP003496.1_prot_D7S_00589_536	Rhs element Vgr protein	-0.03949741690427622	1393.0	0.1637168967681586	False	False	876.0	0.4675649727301776	1281.0
CP003496.1_prot_D7S_00590_537	glycoside hydrolase, family 19, putative	0.48593517892829696	179.0	0.061032991782936336	False	True	1867.0	0.9715777194191182	346.0
CP003496.1_prot_D7S_00591_538	VgrG protein	0.09475731230624412	1054.0	0.26146146191227737	False	False	191.0	0.7347248302281195	745.0
CP003496.1_prot_D7S_00593_540	transcriptional regulator	0.271217784207425	597.0	0.09177802382587423	False	False	1539.0	0.7934271992381681	642.0
CP003496.1_prot_D7S_00594_541	myo-inositol catabolism protein	0.27439085621339826	581.0	0.19288478211174653	False	False	1547.0	0.9025299595230409	457.0
CP003496.1_prot_D7S_00595_542	hypothetical protein	0.10795662603897051	1016.0	0.07463892463851866	False	False	1205.0	0.5668927977019869	1080.0
CP003496.1_prot_D7S_00596_543	putative malonic semialdehyde oxidative decarboxylase	0.07090885794963736	1110.0	-0.022810876955008587	False	False	1130.0	0.4224664843643317	1353.0
CP003496.1_prot_D7S_00597_544	myo-inosose-2 dehydratase	-0.020629050825246086	1347.0	0.03701093034965143	False	False	914.0	0.36384751205879684	1468.0
CP003496.1_prot_D7S_00598_545	inositol 2-dehydrogenase	-0.08897494917002341	1497.0	-0.14723080085764645	False	False	788.0	0.10464326211086927	1857.0
CP003496.1_prot_D7S_00599_546	mannitol repressor protein	0.22215722713177088	718.0	0.1106148760899626	False	False	1447.0	0.7517942863848152	713.0
CP003496.1_prot_D7S_00600_547	mannitol-1-phosphate 5-dehydrogenase	-0.060409422154079344	1447.0	0.11901488894730916	True	False	836.0	0.39587645816270145	1403.0
CP003496.1_prot_D7S_00601_548	PTS system, mannitol-specific IIC subunit	0.41037987618354843	303.0	0.13465301281634734	False	False	1773.0	0.9832287249602754	327.0
CP003496.1_prot_D7S_00602_549	hemolysin D	-0.5138609116672802	1964.0	0.09068654423839762	False	False	396.0	0.10917729886108626	1852.0
CP003496.1_prot_D7S_00603_550	hemolysin secretion protein HlyB	0.5404476749439945	120.0	-0.0397183394093812	False	False	1913.0	0.900311645598115	463.0
CP003496.1_prot_D7S_00605_552	hemolysin-activating lysine-acyltransferase HlyC	0.18801130671554722	818.0	0.007627992900489978	False	False	1364.0	0.5988323907015894	1022.0
CP003496.1_prot_D7S_00606_553	serine hydroxymethyltransferase	0.269001748769567	602.0	0.1899443747992634	False	False	1544.0	0.8890947995868697	482.0
CP003496.1_prot_D7S_00607_554	serine hydroxymethyltransferase	-0.22387252126618876	1734.0	0.26288665030170055	False	False	596.0	0.3963199336600214	1402.0
CP003496.1_prot_D7S_00608_555	lipoprotein	0.23091423301325015	702.0	0.09773869386306164	True	False	1457.0	0.7469141061569148	723.0
CP003496.1_prot_D7S_00611_558	ribosomal RNA small subunit methyltransferase C	-0.006466672367659614	1310.0	-0.055740880700761636	False	False	954.0	0.28958645563107244	1608.0
CP003496.1_prot_D7S_00612_559	DNA polymerase III subunit psi	0.2680839338145715	605.0	0.2038523045960176	False	False	1538.0	0.9015034790088112	459.0
CP003496.1_prot_D7S_00614_560	ribosomal-protein-alanine N-acetyltransferase	0.29698251102000744	520.0	0.027455032485250296	False	False	1605.0	0.7675849675177341	687.0
CP003496.1_prot_D7S_00616_562	Putative type II secretory pathway, pseudopilin	0.318034657433251	476.0	0.05510632798304925	False	False	1641.0	0.8172252685127844	594.0
CP003496.1_prot_D7S_00617_563	hypothetical protein	-0.013765784987707369	1325.0	0.10018188500443409	False	False	932.0	0.4380129694622052	1329.0
CP003496.1_prot_D7S_00618_564	hypothetical protein	-0.18182048240048843	1663.0	-0.10569021731157616	False	False	658.0	0.0632253249173094	1913.0
CP003496.1_prot_D7S_00619_565	type II secretory pathway, pseudopilin	0.16237694030161864	875.0	0.1605614423168504	False	False	1321.0	0.7232800829965106	769.0
CP003496.1_prot_D7S_00623_566	peptidoglycan-associated lipoprotein	0.1973547252274564	782.0	0.11555558705366345	True	True	230.0	0.724750989352514	762.0
CP003496.1_prot_D7S_00624_567	Tol-Pal system beta propeller repeat protein TolB	-0.5414609128720322	1972.0	0.13751057735931058	True	False	387.0	0.152003330982499	1803.0
CP003496.1_prot_D7S_00625_568	cell envelope integrity inner membrane protein TolA	-0.22362343302329568	1733.0	0.3012301691310353	False	False	120.0	0.43516320261429364	1332.0
CP003496.1_prot_D7S_00626_569	biopolymer transport protein	0.42834436965582295	275.0	0.00019962711775898162	False	False	1798.0	0.862768342759938	518.0
CP003496.1_prot_D7S_00627_570	protein TolQ	0.09706274202220846	1049.0	0.04320940838141186	False	False	1180.0	0.5189715273219416	1178.0
CP003496.1_prot_D7S_00628_571	tol-pal system-associated acyl-CoA thioesterase	0.4743704927880943	195.0	0.05912650549523043	False	False	1853.0	0.9616752311324118	356.0
CP003496.1_prot_D7S_00629_572	cytochrome D ubiquinol oxidase subunit II	0.1790597845306885	841.0	0.0723826193387567	False	False	1345.0	0.6520927642662929	923.0
CP003496.1_prot_D7S_00630_573	cytochrome D ubiquinol oxidase subunit 1	0.42884056296162826	274.0	0.05355587637169777	False	False	1795.0	0.9166243421388143	428.0
CP003496.1_prot_D7S_00631_574	holliday junction DNA helicase B	0.49137132530558253	177.0	0.28632253928497464	True	False	331.0	1.1978667671710315	84.0
CP003496.1_prot_D7S_00632_575	Holliday junction DNA helicase RuvB	0.7209918032537764	17.0	0.18703945068863398	False	False	361.0	1.178543698564696	102.0
CP003496.1_prot_D7S_00633_576	holliday junction DNA helicase RuvA	-0.013933315160429904	1327.0	0.13107888367498044	False	False	939.0	0.4679104678828765	1279.0
CP003496.1_prot_D7S_00634_577	Holliday junction resolvase	-0.0257393242903304	1363.0	0.4641141809684547	False	True	32.0	0.7829547606785996	659.0
CP003496.1_prot_D7S_00635_578	excinuclease ABC subunit A	0.5005987971790842	170.0	0.3470329044048386	True	True	1874.0	1.2620753831654583	38.0
CP003496.1_prot_D7S_00636_579	dATP pyrophosphohydrolase	-0.43209418212720707	1928.0	0.21147555812291646	False	False	97.0	0.24795731724335623	1672.0
CP003496.1_prot_D7S_00637_580	dATP pyrophosphohydrolase	0.19120636057888046	805.0	0.07535340933976245	False	False	1369.0	0.6730545587650498	878.0
CP003496.1_prot_D7S_00638_581	aspartyl-tRNA synthetase	-0.39397479902664273	1893.0	0.024689197916954765	False	False	458.0	0.07866221141020814	1890.0
CP003496.1_prot_D7S_00640_583	ISPsy8, transposase OrfA	0.27211989929299946	591.5	0.3581895632101493	False	False	265.5	1.0625873643095995	220.5
CP003496.1_prot_D7S_00642_584	integrase, catalytic region	-0.04054527666766094	1398.0	0.2733708970486384	False	False	155.0	0.5747202223859698	1062.0
CP003496.1_prot_D7S_00643_585	aspartyl-tRNA synthetase	0.3859987352881472	354.0	0.6156528135206185	False	False	70.0	1.4387412692927324	7.0
CP003496.1_prot_D7S_00644_586	ribonuclease T	0.3741504003102818	365.0	0.16583797149928903	False	False	1722.0	0.9834291758970901	326.0
CP003496.1_prot_D7S_00645_587	methyltransferase, putative	0.023614246621775227	1214.0	0.21381998546291242	False	False	1044.0	0.6071233337887495	998.0
CP003496.1_prot_D7S_00647_589	glycerol-3-phosphate transporter	-0.3945809696419247	1894.0	-0.21167433105892625	False	False	456.0	-0.1582010676906104	1998.0
CP003496.1_prot_D7S_00649_590	outer membrane protein 64	-0.03098033074539793	1374.0	0.12130904252096597	True	True	900.0	0.43465237085679803	1335.0
CP003496.1_prot_D7S_00650_591	lactoylglutathione lyase	0.2254028757776251	712.0	0.020439608539529953	False	False	1448.0	0.6646175195840077	897.0
CP003496.1_prot_D7S_00651_592	ribonuclease T	-0.09848263580471783	1529.0	0.6970217061134372	False	True	24.0	0.9329037650839519	399.0
CP003496.1_prot_D7S_00652_593	hypothetical protein	0.008822312970743198	1261.0	0.07684566120089772	False	False	991.0	0.44666075365467084	1315.0
CP003496.1_prot_D7S_00653_594	Na+/H+ antiporter NhaC	-0.2241657681683295	1735.0	0.033822832457150294	False	False	591.0	0.1667563656905336	1790.0
CP003496.1_prot_D7S_00654_595	primosomal replication protein N	0.10327850726559341	1028.0	0.35424340822338407	False	False	194.0	0.840500279787602	557.0
CP003496.1_prot_D7S_00655_596	lipoyl synthase	0.03493422773651409	1200.0	0.19432150267351286	False	False	33.0	0.5946213527484754	1026.0
CP003496.1_prot_D7S_00658_599	hypothetical protein	-0.28590298405336173	1812.0	0.0860554353408482	False	False	530.0	0.1805082089540416	1772.0
CP003496.1_prot_D7S_00659_600	heptaprenyl diphosphate synthase component II	0.18802912184588053	817.0	-0.05305651016109835	False	False	1366.0	0.5386476377649386	1140.0
CP003496.1_prot_D7S_00660_601	50S ribosomal protein L21	0.21781711411942195	727.0	0.20916874050365503	False	False	1435.0	0.8458503996740698	545.0
CP003496.1_prot_D7S_00661_602	50S ribosomal protein L27	0.27325651011296714	584.0	0.13533679556926564	False	False	258.0	0.8434827226057473	552.0
CP003496.1_prot_D7S_00662_603	GTPase ObgE	0.3794915729908279	359.0	0.007064497687982371	False	False	1729.0	0.8276542028354086	579.0
CP003496.1_prot_D7S_00663_604	50S ribosomal protein L27	0.3105002911216874	485.0	0.0326432645151238	False	False	1628.0	0.7902644539204211	644.0
CP003496.1_prot_D7S_00664_605	GTPase ObgE	-0.14479950088521457	1603.0	0.2103024141889907	False	False	132.0	0.40920296391412814	1381.0
CP003496.1_prot_D7S_00666_606	SsrA-binding protein	-0.04754415969220843	1416.0	0.1867008953418438	False	False	859.0	0.47905471843029956	1258.0
CP003496.1_prot_D7S_00668_608	oligopeptide ABC transporter, periplasmic oligopeptide-binding protein	0.06583189883038318	1126.0	0.34350125167475765	True	True	1114.0	0.7807826109950975	662.0
CP003496.1_prot_D7S_00671_609	oligopeptide transport system permease protein OppB	0.2259929282216078	710.0	-0.12828529619073342	False	False	1451.0	0.5168921151036194	1182.0
CP003496.1_prot_D7S_00672_610	oligopeptide transport system permease protein OppC	0.3646173126033006	387.0	0.12679490955359712	False	False	1708.0	0.9333916112027725	396.0
CP003496.1_prot_D7S_00673_611	oligopeptide transport ATP-binding protein OppD	0.1449419082779897	924.0	-0.0717575436228584	False	False	1278.0	0.46647334093486276	1283.0
CP003496.1_prot_D7S_00674_612	oligopeptide transport ATP-binding protein OppF	0.005023287580360727	1275.0	-0.06378065298313373	False	False	989.0	0.29903793772151394	1585.0
CP003496.1_prot_D7S_00675_613	TorCAD operon transcriptional regulatory protein TorR	-0.09455121196189814	1517.0	0.670118575859284	False	True	26.0	0.9119976363290492	438.0
CP003496.1_prot_D7S_00677_615	50S ribosomal protein L31 type B	0.3967276076122567	327.0	0.14039316560758702	False	False	1751.0	0.9769748747530143	336.0
CP003496.1_prot_D7S_00678_616	decarboxylase	0.10197680681770172	1033.0	0.13942686533940374	False	False	1185.0	0.623184986278934	974.0
CP003496.1_prot_D7S_00679_617	thiol:disulfide interchange protein DsbD	0.47554924755299177	192.0	0.3403548971328998	True	False	1860.0	1.2444028731448937	49.0
CP003496.1_prot_D7S_00680_618	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	0.38689494770050975	352.0	-0.016658728857330878	False	False	1732.0	0.8074292271646581	616.0
CP003496.1_prot_D7S_00683_620	hypothetical protein	0.39550029940010306	331.0	0.33118239720586967	False	False	1745.0	1.1657651058515468	111.0
CP003496.1_prot_D7S_00684_621	ribosomal large subunit pseudouridine synthase C	0.09864160922908775	1043.0	0.10570522681406107	False	False	1183.0	0.584465846504216	1044.0
CP003496.1_prot_D7S_00685_622	thioredoxin	0.5172565163851939	154.0	-0.10653289939738246	True	True	1889.0	0.8165055813622377	596.0
CP003496.1_prot_D7S_00686_623	cysteinyl-tRNA synthetase	0.109510169192704	1012.0	0.01215353018173748	False	False	1211.0	0.5064064037449558	1199.0
CP003496.1_prot_D7S_00687_624	cystathionine beta-lyase	-0.2389988126710448	1756.0	-0.05670478866565895	False	False	569.0	0.0657339919440362	1906.0
CP003496.1_prot_D7S_00690_625	conserved putative exported protein	0.17348280739063265	854.0	0.04168763906152248	False	False	1338.0	0.6149010323648708	988.0
CP003496.1_prot_D7S_00692_627	integrase catalytic region	0.17747793181959015	844.0	0.23042174588875347	False	False	1343.0	0.8086326404414772	614.0
CP003496.1_prot_D7S_00694_628	hypothetical protein	-0.4041557535156261	1904.0	-0.059278429807846145	False	False	447.0	-0.010802667688905615	1967.0
CP003496.1_prot_D7S_00696_630	FHA domain protein	-0.4292057626989466	1926.0	-0.026817720073377675	False	False	428.5	0.010663539296937169	1955.0
CP003496.1_prot_D7S_00698_632	integrase catalytic region	0.16091284871879158	881.5	0.21349797115767336	False	False	1314.5	0.7729682360252396	678.5
CP003496.1_prot_D7S_00700_634	hypothetical protein	0.039577501866913445	1190.0	0.06854492575544995	False	False	1054.0	0.47384227707978777	1269.0
CP003496.1_prot_D7S_00701_635	inositol-1-monophosphatase	0.006864887251469722	1267.0	-0.05244223969184982	False	False	994.0	0.31437435201229813	1554.0
CP003496.1_prot_D7S_00702_636	RNA methyltransferase, TrmH family, group 1	-0.24376473911129237	1762.0	0.2481525922511662	False	False	568.0	0.36759287211123615	1462.0
CP003496.1_prot_D7S_00703_637	iron-sulfur cluster assembly transcription factor IscR	0.49775994382021255	174.0	0.05726687637543816	False	False	1873.0	0.9703103546363077	348.0
CP003496.1_prot_D7S_00704_638	cysteine desulfurase IscS	-0.07369720070315806	1467.0	0.0864899352236796	False	False	818.0	0.35335650194032125	1491.0
CP003496.1_prot_D7S_00705_639	FeS cluster assembly scaffold IscU	0.07812374145914794	1093.0	0.08663892970815393	False	False	1134.0	0.5404120431514323	1136.0
CP003496.1_prot_D7S_00706_640	iron-sulfur cluster assembly protein IscA	0.6337190934914041	57.0	0.06103170755849422	False	False	1961.0	1.0325459504370549	259.0
CP003496.1_prot_D7S_00707_641	Fe-S protein assembly co-chaperone HscB	0.41016509046709976	305.0	0.15492423815220185	False	False	1775.0	1.0025004500462549	302.0
CP003496.1_prot_D7S_00708_642	Fe-S protein assembly chaperone HscA	0.22980892489442162	703.0	0.10555504522448379	False	False	1459.0	0.7542307073933994	707.0
CP003496.1_prot_D7S_00709_643	2Fe-2S type ferredoxin	0.0649812137589648	1128.0	0.20703586978642802	False	False	1101.0	0.6433177288568928	936.0
CP003496.1_prot_D7S_00710_644	FeS assembly protein IscX	0.30065546754283495	512.0	0.2569096987735984	False	False	277.0	1.0010376348055825	307.0
CP003496.1_prot_D7S_00711_645	methionyl-tRNA synthetase	-0.20128027065867285	1692.0	0.6501859165747838	False	False	14.0	0.8046087051804809	620.0
CP003496.1_prot_D7S_00712_646	Mrp ATPase family protein	0.28774300096660066	548.0	0.13553366431478542	False	True	1587.0	0.8616705958490183	521.0
CP003496.1_prot_D7S_00715_648	hypothetical protein	0.25995444004058793	620.0	0.3932279092084032	False	True	1525.0	1.083382831747134	190.0
CP003496.1_prot_D7S_00718_649	Sel1 domain protein repeat-containing protein	-0.1444940134891646	1602.0	0.04285428224998947	False	False	706.0	0.24225458210006443	1685.0
CP003496.1_prot_D7S_00719_650	Sel1 domain protein repeat-containing protein	0.17377087979425054	853.0	0.17130120081309147	False	False	217.0	0.7450143442413772	725.0
CP003496.1_prot_D7S_00720_651	hypothetical protein	0.43863847936103273	251.0	0.026125341944257866	True	True	1812.0	0.9006880605849376	461.0
CP003496.1_prot_D7S_00721_652	tRNA-specific adenosine deaminase	0.2940880328186579	530.0	0.16551934362920623	False	False	1597.0	0.9006517774123146	462.0
CP003496.1_prot_D7S_00722_653	thymidylate synthase	0.07191405296558244	1108.0	0.07131421752695578	False	False	1119.0	0.5175910790961712	1181.0
CP003496.1_prot_D7S_00723_654	prolipoprotein diacylglyceryl transferase	-0.21543405350058106	1714.0	-0.0428731260814806	False	False	608.0	0.10055515977559086	1863.0
CP003496.1_prot_D7S_00724_655	thymidylate synthase	-0.11605878739859506	1563.0	-0.10213115574222502	False	False	737.0	0.11675939898041367	1846.0
CP003496.1_prot_D7S_00725_656	dinucleoside polyphosphate hydrolase	-0.04717478143907683	1411.0	0.4020555437822706	False	False	862.0	0.696908117495414	838.0
CP003496.1_prot_D7S_00726_657	D-ribose pyranase	0.35090591784745	414.0	0.07858278364955534	False	False	1690.0	0.8716862319254175	501.0
CP003496.1_prot_D7S_00727_658	D-ribose transporter ATP binding protein	-0.053969568663591705	1434.0	0.21300062751846854	False	True	847.0	0.4963589483580488	1220.0
CP003496.1_prot_D7S_00728_659	ribose ABC transporter permease protein	0.1396594371464206	933.0	-0.0657309672346674	False	False	1272.0	0.4680021661986159	1277.0
CP003496.1_prot_D7S_00729_660	D-ribose transporter subunit RbsB	0.06500568815320741	1127.0	0.34635962160728384	True	True	185.0	0.7831412308026862	658.0
CP003496.1_prot_D7S_00730_661	ribokinase	0.1646223109529269	867.0	0.012964930054903689	False	False	1325.0	0.5796815717340642	1050.0
CP003496.1_prot_D7S_00731_662	cold-shock DNA-binding domain protein	0.04314777914818917	1181.0	0.28912956046982763	False	False	177.0	0.6989246629186032	827.0
CP003496.1_prot_D7S_00736_663	glycosylltransferase	-0.4755889015969041	1952.0	0.007055682069818675	False	True	408.0	0.03154343819175771	1937.0
